NameID	ContinentName	CountryName	UpperName	LowerName	Locality	ElevationDisplay	Coordinate Display	LatitudeDecimal	LongitudeDecimal	Description
13801759	South America	Ecuador	Azuay		San Joaquín - Soldados road above Soldados. Humid páramo with remnants of Polylepis weberbauerii forest around lakes.	3800 m	02°55'S 079°13'W	-2,91666	-79,21666	Herb. Calyx green. Corolla yellow at bottom red at apex.
13801759	South America	Ecuador	Azuay		Páramo de Cajas, Chuspipuñuna, matorral de Gynoxys	3440 m	"02°48'09""S 079°13'06""W"	-2,8025	-79,21833	herbácea flor anaranjada
13801791	South America	Ecuador	Azuay	Cuenca	Parque Nacional El Cajas.  Laguna Toreador.	3500 m	02°53'S 079°08'W	-2,88333	-79,13333	Terrestrial herb, 30 cm tall. Corolla yellowish-green. Small trichomes at base of each petal.
13801791	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,77722	-79,23583	Herb 0.3 m. Leaves tinged with purple below. Flowers light greenish yellow, anthers black.
13801791	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Bosque de Polylepis abajo de la casa de información, Laguna La Toreadora.	3880 m	"02°46'56""S 079°13'26""W"	-2,7822223	-79,2238889	Hierba escandente, 2 m, tallos y pecíolos rosado-morados, flores verde-amarillentas.
13801791	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paraqüillas ca. 1.5 km hacia Cerro Amarillo. Páramo con almohadillas de Plantago rigida, Chuquiraga jussieu y Loricaria.	4180 - 4260 m	"02°46'10""S 079°14'41""W - 02°45'52""S 079°14'46""W"	-2,7694445	-79,2447222	Hierba erecta, 0.4 m, tallos y hojas con tintes morados cáliz verde con morado, corola verde clara con tintes morados en los márgenes, estambres y anteras morados, ovario verde con morado.
13801791	South America	Ecuador	Azuay		Las Cajas. Small isolated patches with Polylepis forest near Laguna Toreadora. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	
13801791	South America	Ecuador	Azuay		San Joaquín - Soldados road above Soldados. Humid páramo with remnants of Polylepis weberbauerii forest around lakes.	3800 m	02°55'S 079°13'W	-2,91666	-79,21666	Hherb 0.4 m high. Calyx green. Corolla greenish yellow. Anthers dark violet
13801791	South America	Ecuador	Azuay		Around Laguna Toreadora in Parque Nacional de Cajas, c. 35 km WNW of Cuenca. Polylepis forest and grassparamo.	3950 m	02°46'S 079°13'W	-2,76666	-79,21666	Ca 40 cm tall. Corolla light green.
13801791	South America	Ecuador	Azuay		Páramo de Soldados, at highest point of road W of Soldados. Bunch grass and cushion paramo, paramo scrub and Polylepis forest.	3700-4000 m	02°57'S 079°18'W	-2,95	-79,3	In dense shrub. Flowers greenish yellow.
13801791	South America	Ecuador	Azuay		Páramo de Las Cajas, E. slope	3800 m				In Polylepis woods. Woody at bas, to 0.5m tall. corolla yellowish-green.
13900186	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba, pétalos lila pálidos con rayas moradas.
13900186	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paraqüillas ca. 1.5 km hacia Cerro Amarillo. Páramo con almohadillas de Plantago rigida, Chuquiraga jussieu y Loricaria.	4180 - 4260 m	"02°46'10""S 079°14'41""W - 02°45'52""S 079°14'46""W"	-2,7694445	-79,2447222	"Hierba rastrera densamente pubescente; corola blanca con líneas moradas."
13900186	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Petals pink with darker rays.
13900186	South America	Ecuador	Azuay		Cuenca, about 25 km on the road to Cajas. Paramo.	3500 m	02°48'S 079°08'W	-2,8	-79,13333	Herb, cushion. Petals light reddish violet with reddish veins. Anthers yellow.
13900186	South America	Ecuador	Azuay		"Páramo de Cajas, Chuspipuñuna, matorral de Gynoxys; turbera"	3440 m	"02°48'09""S 079°13'06""W"	-2,8025	-79,21833	
27800530	South America	Ecuador	Azuay		Shrub near the river on the road from Cuenca to Cajas. Mountain forest.	3100 m	02°49'S 078°08'W	-2,81666	-78,13333	Herb, up to 1 m tall. Petals yellow.
27800530	South America	Ecuador	Azuay		Páramo de Cajas, W of Cuenca. Along new road, c. 11 km W of pass. Roadside and grassy slope.	3450 m	02°48'S 079°17'W	-2,8	-79,28333	Flowers yellow.
27800530	South America	Ecuador	Azuay		Carretera Cuenca-Sayausi-Area de Recreación Cajas área de colecciones Guabidula a 18 Km aprox. de Cuenca.	3400-3500 m				Hierba en pajonal, cáliz verde, corola amarilla.
27800530	South America	Ecuador	Azuay		About 5 km NW of Sayausí on road to Cajas. Secondary cloud forest and mountain scrub along road.	3000 m	02°50'S 079°07'W	-2,83333	-79,11666	Corolla yellow.
27800530	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuena-Sayausí-Molleturo, km 28.9. Around Laguna Patoquinoa, páramo vegetation with scattered Polylepis trees.	3700 - 3870 m	"02°46'56""S 079°12'14""W - 02°47'11""S 079°12'26""W"	-2,78222	-79,20388	Herb. Corolla and stamens bright yellow, stigmas light green.
27800530	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba 0.5 m, flores amarillas.
27800530	South America	Ecuador	Azuay		Las Cajas. Road from the refugio to Migüir, about 6 km from the refugio. Small patches of Polylepis forest and surrounding paramo.	3900-4000 m	02°40'S 079°15'W	-2,66666	-79,25	Flowers yellow.
27800530	South America	Ecuador	Azuay		Parque Nacional de Cajas, east of pass. Polylepis incana and P. weberbauerii forest, with Berberis, Monnina, and Gynoxis. Polylepis trunks with mosses and lichens.	3780 m	02°42'S 079°16'W	-2,7	-79,26666	Herb. Sepals green. Petals yellow. Anthers and styles yellow.
2743344	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 30 Cuenca-Molleturo. Vegetación a lo largo del carretero.	3670 m	"02°47'11""S 079°12'03""W"	-2,7863889	-79,2008333	Arbusto 2.5 m, densamente blanco-sucio panoso. Brácteas verde claras, panosas. Lígulas amarillas. Flósculos tubulares amarillo cafés, pappus pajizo.
2743344	South America	Ecuador	Azuay		Las Cajas National Park. Paramo on rocky outcrops.	4000 m	02°45'S 079°15'W	-2,75	-79,25	Small tree, 3.5 m tall.
2743344	South America	Ecuador	Azuay	Cuenca	Soldados road, Las Cajas Recreational Area, 3-10 km above Soldados. Grass páramo.	3370-3770 m	02°54'S 079°17'W	-2,9	-79,28333	Shrub, to 4m tall. Phyllaries tan. Flowers bright butter-yellow. Common along road.
2733857	South America	Ecuador	Azuay		Around Laguna Toreadora in Parque Nacional de Cajas, c. 35 km WNW of Cuenca. Polylepis forest and grass paramo.	3950 m	02°46'S 079°13'W	-2,76666	-79,21666	Shrub, ca 1 m tall. Florets light yellow.
2733857	South America	Ecuador	Azuay		Totorococha-Mazan valley, Area Nacional de Recreación CAJAS	3900 m	02°53'S 079°10'W	-2,88333	-79,16666	
2733857	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Cuenca-San Joaquín-Soldados.  Above Soldados, off road within the Park, km 51.7. Burnt and regenerated páramo.	3680 - 3870 m	"02°53'01""S 079°18'31""W - 02°53'34""S 079°18'36""W"	-2,88361	-79,30861	Shrub 1 m. Densely covered with an ochraceous tomentum. Heads white.
2733857	South America	Ecuador	Azuay		Road Chiquintad-Labrado. North side ending at the dam Presa Chanlud, km 26.9. Distured upper Andean forest and grass páramo.	3340 - 3520 m	"02°41'54""S 079°01'48""W - 02°40'57""S 079°02'03""W"	-2,69833	-79,03	Shrub 1 m, covered with dense gray-white tomentum.
2733857	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Shrub 1 m, densely ochraceous-lanose. Flowers yellow.
2733857	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Arbusto 2 m, tallos, brácteas y envés de las hojas densamente blanco-crema pubescentes, flósculos amarillos.
2733857	South America	Ecuador	Azuay		Las Cajas National Park. Paramo on rocky outcrops.	4000 m	02°45'S 079°15'W	-2,75	-79,25	Shrub, 1.2 m. Growing on bare rock.
2733857	South America	Ecuador	Azuay		Area de Recreación Las Cajas, 2 km W of pass on Cuenca-Molleturo road. Pajonal with small patches of shrubby forest mainly of Polylepis and Gynoxis.	4000 m	02°46'S 078°22'W	-2,76666	-78,36666	Shrub, 2 m. Heads yellow.
2733857	South America	Ecuador	Azuay		Páramo de Soldados, at highest point of road W of Soldados. Bunch grass and cushion paramo, paramo scrub and Polylepis forest.	3700-4000 m	02°57'S 079°18'W	-2,95	-79,3	At road.
2733857	South America	Ecuador	Azuay		Páramo de Cajas, Chuspipuñuna, matorral de Gynoxys	3440 m	"02°48'09""S 079°13'06""W"	-2,8025	-79,21833	arbusto 1 m, flor amarilla
2733857	South America	Ecuador	Azuay		Cerro Soldados (west of Sayausid), below Quinoas	3400 m				Shrub, ca 0.5-0.75m high. Leaves shiny. Corolla yellow.
2733857	South America	Ecuador	Azuay		Parque Nacional Cajas, Laguna Toreadora.	3950 m	"02°46'59""S 079°13'26""W"	-2,783	-79,2239167	Arbusto, envés ocre-tomentoso, flores amarillas.
13803175	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway from Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	Terrestrial. Cow pasture.
13803175	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,76666	-79,21666	Terrestrial herb. Calyx and corolla green.
13803175	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,77722	-79,23583	Herb, growing in cushion plant. Corolla yellow-green.
13803175	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba pequeña creciendo entre almohadillas, flores verde-amarillentas.
13803175	South America	Ecuador	Azuay		Cuenca, about 25 km on the road to Cajas. Paramo.	3500 m	02°48'S 079°08'W	-2,8	-79,13333	Herb, until 10 cm tall. Petals yellow green.
27801590	South America	Ecuador	Azuay		Parque Nac. de Las Cajas, rocky crest N of road Soldados - Angas, in pass app. 13 km from Soldados	4050 m	02°53'S 079°17'W	-2,88333	-79,28333	Very low shrubs among rocks, 10-20 cm high
27801590	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero izquierdo Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 - 3800 m	"02°47'09""S 079°12'18""W - 02°46'58""S 079°12'43""W"	-2,7858333	-79,205	Arbusto 0.5 m, pétalos blancos con tintes rosado oscuros, estambres rojizos, puntas de las ramas punzantes.
27801590	South America	Ecuador	Azuay	Cuenca	Vía San Joaquín-Soldados-Chaucha, km 40.2, (12.8 km desde Soldados). Parque Nacional Cajas, páramo de pajonal.	3950 - 4090 m	"02°54'28""S 079°17'01""W - 02°54'18""S 079°17'18""W"	-2,90777	-79,28361	Arbusto 0.3 m. Frutos rojo morados.
27801590	South America	Ecuador	Azuay		Paramo de Soldados.	3700-4000 m	02°53'S 079°18'W	-2,88333	-79,3	Exposed top. 4000 m.
27801590	South America	Ecuador	Azuay		Páramo de Cajas, Chuspipuñuna, matorral de Gynoxys	3440 m	"02°48'09""S 079°13'06""W"	-2,8025	-79,21833	arbusto 1 m, pétalos blancos
2737073	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuena-Sayausí-Molleturo, km 28.9. Around Laguna Patoquinoa, páramo vegetation with scattered Polylepis trees.	3700 - 3870 m	"02°46'56""S 079°12'14""W - 02°47'11""S 079°12'26""W"	-2,78222	-79,20388	Herb with basal rosette of leaves. Leaves densely villous. Corolla yellow greenish.
2737073	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 35 Cuenca-Molleturo, Centro de Información, Laguna Toreadora sendero oeste.	3880 - 3890 m	"02°46'56""S 079°13'26""W - 02°46'43""S 079°13'33""W"	-2,7822223	-79,2238889	Hierba 0.45 m, densamente pubescente con tricomas largos, capítulos nutantes, brácteas verde oscuras, flósculos todos ligulados, verde limón, tallos y hojas con tintes morados.
26608478	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant montane wet forest.	3800 m	02°46'S 079°13'W	-2,76666	-79,21666	Herb, 10 cm tall.
26608478	South America	Ecuador	Azuay		Around Laguna Toreadora in Parque Nacional de Cajas, c. 35 km WNW of Cuenca. Polylepis forest and grass paramo.	3950 m	02°46'S 079°13'W	-2,76666	-79,21666	Terrestrial.
26608478	South America	Ecuador	Azuay		Páramos El Cajas west of Sayausí and Cuenca. Bunchgrass-páramo, Plantago rigida bog and small lakes.	4100 m	02°50'S 079°12'W	-2,83333	-79,2	
26608478	South America	Ecuador	Azuay		Parque Nacional de Cajas, WNW of Cuenca. Humid depression in grass paramo.	3950 m	02°51'S 079°12'W	-2,85	-79,2	
26608478	South America	Ecuador	Azuay		Parque Nacional de Cajas, WNW of Cuenca. Humid depression in grass paramo.	3950 m	02°51'S 079°12'W	-2,85	-79,2	.
26608478	South America	Ecuador	Azuay		Páramo de Soldados, at highest point of road W of Soldados. Bunch grass and cushion paramo, paramo scrub and Polylepis forest.	3700 - 4000 m	02°57'S 079°18'W	-2,95	-79,3	In paramo bog. Bright red, violet tinged.
26608478	South America	Ecuador	Azuay		Parque Nacional Cajas, Road Cuenca-Sayausí-Molleturo km 29. 5 x 5 m plot. Grass páramo, burned and regenerated. Specimens preserved in 70% alcohol before drying.	3800 m	"02°47'28""S 079°12'06""W"	-2,79111	-79,20166	Herb, stem and apex of leaves dull pink.
26608478	South America	Ecuador	Azuay	Cuenca	"Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paragüillas; Páramo de pajonal hacia peñasco rocoso."	4100 - 4180 m	"02°46'39""S 079°14'30""W - 02°46'10""S 079°14'41""W"	-2,7775	-79,2416666	Hierba erect, 10-15 cm, rojo-rosado oscura, esporas verde amarillentas.
26608478	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	In depressions with running water.
26608478	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Herb, leaves pink-red or green with orange tips. Sporangia green.
7800273	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Shrub 0.8 m. Flowers bright yellow.
7800273	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Bosque de Polylepis abajo de la casa de información, Laguna La Toreadora.	3880 m	"02°46'56""S 079°13'26""W"	-2,7822223	-79,2238889	Arbusto 0.5 m, pétalos amarillo brillantes.
2702714	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Stem branching to give small cushions. Flowers yellow.
2702714	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Flowers yellow.
2702714	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant Montane Wet Forest.	3800 m	02°46'S 079°13'W	-2,76666	-79,21666	Ground rosette. Flowers yellow.
2702714	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,77722	-79,23583	Herb in rosette. Flowers yellow.
2702714	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Rosette-forming herb. Heads sessile, bright yellow.
2702714	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba entre almohadillas. Flósculos amarillos.
2702714	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, Cuenca-Molleturo km 28, sendero Patoquinoas-Totoras. Bosque de Polylepis y pajonales.	3730 - 3800 m	"02°47'09""S 079°12'18""W - 02°40'58""S 079°12'43""W"	-2,7858333	-79,205	Hierba sobre rocas, formando almohadillas, flosculos amarillos.
2702714	South America	Ecuador	Azuay		"Páramo de Cajas, Chuspipuñuna, matorral de Gynoxys; turbera"	3440 m	"02°48'09""S 079°13'06""W"	-2,8025	-79,21833	flor amarilla
26619689	South America	Ecuador	Azuay		Around Laguna Toreadora in Parque Nacional de Cajas, c. 35 km WNW of Cuenca. Polylepis forest and grass paramo.	3950 m	02°46'S 079°13'W	-2,76666	-79,21666	On periodically inundated lake-shore.
26619689	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba en roseta creciendo sumergida, base de las hojas blancas, esporangios gris oscuros o blancos.
26619689	South America	Ecuador	Azuay		Parque Nacional Cajas, Laguna Toreadora.	3950 m	"02°46'59""S 079°13'26""W"	-2,783	-79,2239167	Acuática. Esporas femeninas grises.
26606391	South America	Ecuador	Azuay		Near pass in Parque Nacional las Cajas, W of Cuenca.	4150 m	02°40'S 079°14'W	-2,66666	-79,23333	
26606391	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant Montane Wet Forest.	3800 m	02°46'S 079°13'W	-2,76666	-79,21666	Herb, 10 cm tall.
26606391	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant Montane Wet Forest.	3800 m	02°46'S 079°13'W	-2,76666	-79,21666	Herb, 10 cm tall.
26606391	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,76666	-79,21666	Fronds on an elongate rhizome. Growing in rock crevice.
26606391	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Fern with ferruginous villous hairs, brown sori.
26606391	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero izquierdo Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 - 3800 m	"02°47'09""S 079°12'18""W - 02°46'58""S 079°12'43""W"	-2,7858333	-79,205	Helecho terrestre, 0.25 m, frondes verdes con pubescencia amarillenta, soros cafés.
26606391	South America	Ecuador	Azuay		San Joaquín - Soldados road above Soldados. Humid páramo with remnants of Polylepis weberbauerii forest around lakes.	3800 m	02°55'S 079°13'W	-2,91666	-79,21666	
27806115	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,7772223	-79,2358333	Herb, prostrate. Flowers greenish yellow.
27806115	South America	Ecuador	Azuay		Parque Nacional Cajas, Road Cuenca-Sayausí-Molleturo, above Laguna Toreadora. Grass páramo, burnt and regenerated 5 x 5 m plot. Specimens preserved in 70% alcohol before drying.	4000 m	"02°46'34""S 079°14'16""W"	-2,7761111	-79,2377777	Herb, stems reddish, villous, flowers cream tinged with reddish.
27806115	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba decumbente, flores amarillo-cremas.
27806115	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 35 Cuenca-Molleturo, Centro de Información, Laguna Toreadora sendero oeste.	3880 - 3890 m	"02°46'56""S 079°13'26""W - 02°46'43""S 079°13'33""W"	-2,7822223	-79,2238889	Hierba laxa, tallos morados, pubescente en tallos y hojas, flores verdes.
27806115	South America	Ecuador	Azuay		Around Laguna Toreadora in Parque Nacional de Cajas, c. 35 km WNW of Cuenca. Polylepis forest and grassparamo.	3950 m	02°46'S 079°13'W	-2,76666	-79,21666	
27801673	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Bosque de Polylepis abajo de la casa de información, Laguna La Toreadora.	3880 m	"02°46'56""S 079°13'26""W"	-2,7822223	-79,2238889	Hierba entre almohadillas, flores verde-amarillentas.
27801673	South America	Ecuador	Azuay		Páramo de Cajas, W of Cuenca. Along new road, c. 11 km W of pass. Roadside and grassy slope.	3450 m	02°48'S 079°17'W	-2,8	-79,28333	
2727069	South America	Ecuador	Azuay		Parque Nacional de Cajas, WNW of Cuenca. Humid depression in grass paramo.	3950 m	02°51'S 079°12'W	-2,85	-79,2	Low shrubs to 10-15 cm.
2727069	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly paramo with remnant Montane Wet Forest.	3800 m	02°48'S 079°08'W	-2,8	-79,13333	Shrub, 50 cm tall.
2727069	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo. At the pass, km 38.4. Grass páramo vegetation.	4110 - 4230 m	"02°46'38""S 079°14'27""W"	-2,77722	-79,24083	Shrub 0.3 m. Leaves densely white pubescent with sticky hairs.
2727069	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Cuenca-San Joaquín-Soldados.  Above Soldados, off road within the Park, km 51.7. Burnt and regenerated páramo.	3680 - 3870 m	"02°53'01""S 079°18'31""W - 02°53'34""S 079°18'36""W"	-2,88361	-79,30861	Shrub 0.5 m. Heads off-white.
2727069	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Shrub 0.5 m. Leaves densely white lanose inside. Lower leaves ferruginous. Heads dirty white.
2727069	South America	Ecuador	Azuay	Cuenca	"Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paragüillas; Páramo de pajonal hacia peñasco rocoso."	4100 - 4180 m	"02°46'39""S 079°14'30""W - 02°46'10""S 079°14'41""W"	-2,7775	-79,2416666	Arbusto 0.4 m, hojas de la base anaranjadas cobrizo las superiores verde metálico, flores blanco-amarillentas.
2727069	South America	Ecuador	Azuay		San Joaquín - Soldados - Angas, km 36.8 - 37.6. Grass páramo with a few shrubs and swamp area along river Yanuncay.	3590-3600 m	02°56'S 079°16'W	-2,93333	-79,26666	Shrub 0.5 m.
13037051	South America	Ecuador	Azuay		Páramos, in vicinity of Toreador, between Molleturo and Quinoas	3810 - 3930 m	02°47'S 079°18'W	-2,78333	-79,3	
13037051	South America	Ecuador	Azuay		"Area Nacional de Recreación ""Cajas""."	3850 m	02°50'S 079°15'W	-2,83333	-79,25	
13037051	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba postrada, flores moradas con quilla blanca. Frutos verdes.
13037051	South America	Ecuador	Chimborazo		cerros Yuibug-Pailacajas.	4100 - 4200 m	01°45'S 078°27'W	-1,75	-78,45	
13037051	South America	Ecuador	Azuay		Area de Receación Las Cajas, 6 km W of pass on Cuenca-Molleturo road. Polylepis forest with P. incana, P. sericea and Escallonia myrtilloides.	3800 m	02°40'S 079°23'W	-2,66666	-79,38333	Subshrub. Flowers blue and white. Fruits green to brown.
5502024	South America	Ecuador	Azuay		Paramo de Las Cajas, Lagunas Suerococha, 35 km on Cuenca-Molleturo road mountain 1 km NW of pass.	4050 - 4100 m	02°48'S 079°15'W	-2,8	-79,25	Corolla white.
5502024	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant Montane Wet Forest.	3800 m	02°46'S 079°13'W	-2,76666	-79,21666	Rosette. Flowers white.
5502024	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,76666	-79,21666	Terrestrial cushion-forming herb. Calyx green. Corolla white, tubular with five lobes.
